"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 17 10:12:46 UTC 2025","Wed Dec 17 10:12:46 UTC 2025","11","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","getInsuranceConfigurationById_ReturnsDto","getInsuranceConfigurationById_ReturnsDto()",""
"passed","Wed Dec 17 10:12:46 UTC 2025","Wed Dec 17 10:12:46 UTC 2025","75","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","createInsuranceConfiguration_ValidationError_Returns400","createInsuranceConfiguration_ValidationError_Returns400()",""
"passed","Wed Dec 17 10:12:42 UTC 2025","Wed Dec 17 10:12:44 UTC 2025","2532","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdAuthServiceTest","getArgoCDToken_shouldHandleNetworkErrors","getArgoCDToken_shouldHandleNetworkErrors()",""
"passed","Wed Dec 17 10:12:45 UTC 2025","Wed Dec 17 10:12:45 UTC 2025","4","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","updateInsuranceConfiguration_UpdatesAndSaves","updateInsuranceConfiguration_UpdatesAndSaves()",""
"passed","Wed Dec 17 10:12:59 UTC 2025","Wed Dec 17 10:12:59 UTC 2025","101","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","deleteInsuranceConfiguration_shouldThrowNotFound_WhenMissing","deleteInsuranceConfiguration_shouldThrowNotFound_WhenMissing()",""
"passed","Wed Dec 17 10:12:46 UTC 2025","Wed Dec 17 10:12:46 UTC 2025","19","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","deleteInsuranceConfiguration_Returns204","deleteInsuranceConfiguration_Returns204()",""
"passed","Wed Dec 17 10:12:59 UTC 2025","Wed Dec 17 10:12:59 UTC 2025","105","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","updateInsuranceConfiguration_shouldFailValidation_WhenNewQuoteInvalid","updateInsuranceConfiguration_shouldFailValidation_WhenNewQuoteInvalid()",""
"passed","Wed Dec 17 10:12:36 UTC 2025","Wed Dec 17 10:12:36 UTC 2025","9","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","","com.reply.arena.bridge.unit.service.ArgoCdServiceTest","listFrontendEndpoints_shouldReturnEmptyList_whenNoApplicationsFound","listFrontendEndpoints_shouldReturnEmptyList_whenNoApplicationsFound()",""
"passed","Wed Dec 17 10:12:45 UTC 2025","Wed Dec 17 10:12:45 UTC 2025","61","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","shouldReturn400WhenIdempotencyKeyMissing","shouldReturn400WhenIdempotencyKeyMissing()",""
"passed","Wed Dec 17 10:12:46 UTC 2025","Wed Dec 17 10:12:46 UTC 2025","21","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","","com.reply.arena.bridge.unit.controller.InsuranceConfigurationRestControllerTest","getInsuranceConfigurationById_InvalidType_Returns400","getInsuranceConfigurationById_InvalidType_Returns400()",""
"passed","Wed Dec 17 10:12:22 UTC 2025","Wed Dec 17 10:12:22 UTC 2025","25","","com.reply.arena.bridge.unit.service.InsuranceConfigurationIdempotentServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationIdempotentServiceTest","shouldThrowRuntimeWhenJsonParsingFails","shouldThrowRuntimeWhenJsonParsingFails()",""
"passed","Wed Dec 17 10:12:45 UTC 2025","Wed Dec 17 10:12:45 UTC 2025","3","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","deleteInsuranceConfiguration_DeletesEntity","deleteInsuranceConfiguration_DeletesEntity()",""
"passed","Wed Dec 17 10:12:59 UTC 2025","Wed Dec 17 10:12:59 UTC 2025","109","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","updateInsuranceConfiguration_shouldFailValidation_WhenNewContentBlank","updateInsuranceConfiguration_shouldFailValidation_WhenNewContentBlank()",""
"passed","Wed Dec 17 10:12:59 UTC 2025","Wed Dec 17 10:13:00 UTC 2025","113","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","","com.reply.arena.bridge.integration.service.InsuranceConfigurationServiceIT","createInsuranceConfiguration_shouldPersistAndAssignTimestamps","createInsuranceConfiguration_shouldPersistAndAssignTimestamps()",""
"passed","Wed Dec 17 10:12:44 UTC 2025","Wed Dec 17 10:12:44 UTC 2025","267","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","deleteInsuranceConfiguration_ThrowsWhenNotFound","deleteInsuranceConfiguration_ThrowsWhenNotFound()",""
"passed","Wed Dec 17 10:12:44 UTC 2025","Wed Dec 17 10:12:44 UTC 2025","5","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","","com.reply.arena.bridge.unit.service.InsuranceConfigurationServiceTest","getInsuranceConfigurationById_ThrowsWhenNotFound","getInsuranceConfigurationById_ThrowsWhenNotFound()",""
